loan_amnt,int_rate,term_in_months,grade,job_title,home_ownership,annual_inc,loan_status,purpose,did_default
6400,0.0624,36,A,Sales,RENT,38500.0,Fully Paid,credit_card,False
13750,0.0532,36,A,Nurse,RENT,71000.0,Fully Paid,debt_consolidation,False
19200,0.0689,36,A,Teacher,RENT,105000.0,Fully Paid,major_purchase,False
7000,0.0917,36,B,Administrative Assistant,RENT,34000.0,Fully Paid,debt_consolidation,False
10000,0.1229,36,C,Foreman,MORTGAGE,90000.0,Fully Paid,debt_consolidation,False
8000,0.0789,36,A,Nurse,OWN,45000.0,Fully Paid,debt_consolidation,False
12000,0.0689,36,A,Director,MORTGAGE,400000.0,Fully Paid,debt_consolidation,False
15000,0.1333,36,C,Manager,RENT,65000.0,Fully Paid,debt_consolidation,False
18700,0.1465,36,C,Accountant,OWN,55000.0,Fully Paid,debt_consolidation,False
29000,0.0532,36,A,Nurse,MORTGAGE,158246.0,Fully Paid,debt_consolidation,False
6475,0.0789,36,A,Director,MORTGAGE,52000.0,Fully Paid,home_improvement,False
9000,0.1229,36,C,Nurse,RENT,60000.0,Fully Paid,car,False
23150,0.1785999999999999,36,D,Teacher,OWN,63474.0,Fully Paid,debt_consolidation,False
16000,0.0689,36,A,Manager,MORTGAGE,126000.0,Charged Off,credit_card,True
10000,0.0726,36,A,Nurse,RENT,60000.0,Fully Paid,debt_consolidation,False
6000,0.1399,36,C,Teacher,OWN,100000.0,Charged Off,debt_consolidation,True
20000,0.0789,60,A,Sales,MORTGAGE,63396.0,Fully Paid,debt_consolidation,False
20000,0.1268999999999999,36,C,Supervisor,RENT,70000.0,Fully Paid,other,False
12000,0.1268999999999999,60,C,General Manager,MORTGAGE,148000.0,Charged Off,credit_card,True
5450,0.1785999999999999,36,D,Administrative Assistant,RENT,36816.0,Fully Paid,debt_consolidation,False
35000,0.1757,60,D,Project Manager,RENT,155000.0,Fully Paid,credit_card,False
17375,0.1465,36,C,Analyst,RENT,69000.0,Fully Paid,credit_card,False
25000,0.1465,60,C,Project Manager,RENT,75000.0,Fully Paid,major_purchase,False
20000,0.0789,36,A,Nurse,RENT,65000.0,Fully Paid,debt_consolidation,False
35000,0.1099,60,B,Sales,MORTGAGE,175000.0,Fully Paid,debt_consolidation,False
10000,0.1399,36,C,Account Manager,RENT,125000.0,Fully Paid,debt_consolidation,False
31750,0.1919,60,E,Nurse,RENT,75628.0,Charged Off,debt_consolidation,True
8000,0.1333,36,C,Teacher,MORTGAGE,35000.0,Charged Off,home_improvement,True
6000,0.1229,36,C,Driver,RENT,40000.0,Fully Paid,debt_consolidation,False
8000,0.0999,36,B,Account Manager,RENT,66000.0,Fully Paid,credit_card,False
5000,0.1333,36,C,Supervisor,OWN,39000.0,Fully Paid,debt_consolidation,False
5000,0.0624,36,A,Driver,MORTGAGE,55000.0,Fully Paid,debt_consolidation,False
2275,0.1785999999999999,36,D,Server,MORTGAGE,30000.0,Charged Off,credit_card,True
30000,0.1655,60,D,Manager,MORTGAGE,85000.0,Fully Paid,debt_consolidation,False
21000,0.1855,60,E,Project Manager,MORTGAGE,162000.0,Fully Paid,home_improvement,False
16000,0.0532,36,A,Teacher,RENT,85000.0,Fully Paid,debt_consolidation,False
14400,0.0789,36,A,Nurse,RENT,132000.0,Fully Paid,other,False
12000,0.1268999999999999,36,C,Supervisor,MORTGAGE,47000.0,Charged Off,debt_consolidation,True
20000,0.0818,36,B,Manager,MORTGAGE,90000.0,Fully Paid,debt_consolidation,False
20000,0.0726,36,A,Supervisor,RENT,76000.0,Fully Paid,debt_consolidation,False
20000,0.1268999999999999,36,C,Nurse,MORTGAGE,100000.0,Fully Paid,debt_consolidation,False
8875,0.1655,36,D,Supervisor,MORTGAGE,37000.0,Fully Paid,debt_consolidation,False
6000,0.0789,36,A,Teacher,RENT,55000.0,Fully Paid,credit_card,False
24000,0.0624,36,A,Project Manager,MORTGAGE,102000.0,Fully Paid,home_improvement,False
12000,0.0532,36,A,Supervisor,MORTGAGE,107988.0,Fully Paid,credit_card,False
10500,0.2849,36,G,Nurse,RENT,35000.0,Charged Off,house,True
35000,0.0818,36,B,Driver,MORTGAGE,90000.0,Fully Paid,debt_consolidation,False
14000,0.1229,36,C,Mechanic,RENT,54000.0,Charged Off,major_purchase,True
5800,0.1561,36,D,Manager,OWN,95000.0,Charged Off,debt_consolidation,True
10000,0.0624,36,A,Teacher,MORTGAGE,90000.0,Fully Paid,credit_card,False
18000,0.1153,36,B,Account Manager,RENT,85000.0,Fully Paid,debt_consolidation,False
12000,0.1825,60,E,Manager,MORTGAGE,155000.0,Fully Paid,other,False
15000,0.0818,36,B,Teacher,RENT,123000.0,Fully Paid,debt_consolidation,False
15000,0.0818,36,B,Manager,RENT,65000.0,Fully Paid,debt_consolidation,False
18000,0.1268999999999999,36,C,Nurse,MORTGAGE,95000.0,Fully Paid,credit_card,False
17225,0.1399,60,C,Manager,RENT,50000.0,Fully Paid,debt_consolidation,False
10125,0.0999,36,B,Attorney,RENT,65000.0,Charged Off,credit_card,True
19200,0.0532,36,A,Manager,RENT,126000.0,Fully Paid,credit_card,False
13000,0.0624,36,A,Nurse,RENT,68000.0,Fully Paid,debt_consolidation,False
11550,0.1333,36,C,Driver,OWN,50000.0,Fully Paid,debt_consolidation,False
3000,0.0726,36,A,Assistant Manager,RENT,42000.0,Fully Paid,debt_consolidation,False
10000,0.0789,36,A,Branch Manager,RENT,78000.0,Fully Paid,credit_card,False
9675,0.1699,36,D,Driver,RENT,22000.0,Fully Paid,debt_consolidation,False
7000,0.1268999999999999,36,C,Branch Manager,MORTGAGE,127000.0,Fully Paid,debt_consolidation,False
20000,0.1465,60,C,Driver,RENT,50000.0,Charged Off,credit_card,True
8000,0.0789,36,A,Account Manager,RENT,60000.0,Fully Paid,debt_consolidation,False
3575,0.1268999999999999,36,C,Nurse,MORTGAGE,124302.0,Fully Paid,debt_consolidation,False
10000,0.1153,36,B,Driver,RENT,89000.0,Fully Paid,car,False
8000,0.1229,36,C,Teacher,MORTGAGE,88000.0,Fully Paid,debt_consolidation,False
5500,0.1153,36,B,Controller,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
12000,0.1399,36,C,Sales,RENT,105000.0,Charged Off,debt_consolidation,True
5500,0.1655,36,D,Driver,RENT,79000.0,Fully Paid,other,False
12000,0.0818,36,B,Supervisor,RENT,71000.0,Charged Off,debt_consolidation,True
12000,0.0689,36,A,Director,RENT,140000.0,Fully Paid,debt_consolidation,False
30000,0.1919,60,E,Technician,MORTGAGE,96000.0,Fully Paid,credit_card,False
5600,0.1465,36,C,Driver,MORTGAGE,67000.0,Charged Off,other,True
11200,0.0818,36,B,Supervisor,RENT,45000.0,Fully Paid,debt_consolidation,False
27500,0.0532,36,A,Manager,MORTGAGE,113900.0,Fully Paid,debt_consolidation,False
20000,0.0689,36,A,Manager,RENT,111000.0,Fully Paid,credit_card,False
15000,0.1999,60,E,Police Officer,RENT,63000.0,Fully Paid,debt_consolidation,False
21375,0.1855,36,E,Director,OWN,365000.0,Fully Paid,home_improvement,False
30000,0.1999,60,E,Manager,RENT,100076.0,Charged Off,debt_consolidation,True
18400,0.0726,36,A,Nurse,MORTGAGE,101000.0,Fully Paid,debt_consolidation,False
23000,0.2578,60,F,Executive Assistant,MORTGAGE,70811.0,Fully Paid,credit_card,False
20000,0.1229,60,C,Account Manager,OWN,70000.0,Fully Paid,debt_consolidation,False
8000,0.0532,36,A,Store Manager,MORTGAGE,66000.0,Charged Off,debt_consolidation,True
10000,0.1229,36,C,Sales,MORTGAGE,75000.0,Fully Paid,credit_card,False
5500,0.0532,36,A,Sales,MORTGAGE,55000.0,Fully Paid,credit_card,False
18550,0.2849,60,G,Supervisor,RENT,61000.0,Fully Paid,debt_consolidation,False
11200,0.1333,36,C,Paralegal,RENT,85000.0,Fully Paid,other,False
12000,0.1699,60,D,Driver,RENT,80000.0,Charged Off,other,True
13500,0.0532,36,A,Consultant,OWN,180000.0,Fully Paid,credit_card,False
13500,0.2198999999999999,36,F,Teacher,RENT,45000.0,Fully Paid,debt_consolidation,False
11000,0.1153,36,B,Teacher,MORTGAGE,62000.0,Fully Paid,debt_consolidation,False
12000,0.0917,60,B,Manager,OWN,140000.0,Fully Paid,debt_consolidation,False
8000,0.1465,36,C,Mechanic,OWN,70000.0,Fully Paid,debt_consolidation,False
8000,0.0689,36,A,Driver,MORTGAGE,60000.0,Fully Paid,credit_card,False
15250,0.1399,36,C,Manager,RENT,57000.0,Fully Paid,credit_card,False
28975,0.1465,36,C,Nurse,MORTGAGE,160000.0,Fully Paid,debt_consolidation,False
14100,0.1465,36,C,Office Manager,RENT,49000.0,Charged Off,debt_consolidation,True
20000,0.1153,36,B,Teacher,MORTGAGE,79000.0,Fully Paid,debt_consolidation,False
13850,0.1785999999999999,36,D,Assistant Manager,RENT,38500.0,Charged Off,debt_consolidation,True
12000,0.1153,36,B,Executive Assistant,MORTGAGE,90000.0,Fully Paid,debt_consolidation,False
7775,0.2398999999999999,36,F,Sales,OWN,57200.0,Charged Off,debt_consolidation,True
8000,0.0818,36,B,General Manager,RENT,51000.0,Fully Paid,credit_card,False
30000,0.1465,36,C,Owner,OWN,100000.0,Fully Paid,other,False
20000,0.0999,36,B,Owner,MORTGAGE,76000.0,Fully Paid,other,False
10000,0.0999,36,B,Manager,OWN,107000.0,Fully Paid,home_improvement,False
14000,0.0726,36,A,Owner,MORTGAGE,120000.0,Charged Off,house,True
1200,0.1333,36,C,Manager,RENT,62000.0,Fully Paid,major_purchase,False
10000,0.0726,36,A,Foreman,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
12550,0.1785999999999999,36,D,Driver,RENT,55000.0,Charged Off,credit_card,True
8000,0.1153,36,B,Truck Driver,MORTGAGE,45000.0,Fully Paid,debt_consolidation,False
24000,0.0999,36,B,Engineer,MORTGAGE,180000.0,Fully Paid,credit_card,False
8400,0.0917,36,B,Owner,RENT,72400.0,Fully Paid,debt_consolidation,False
13000,0.1855,60,E,Truck Driver,MORTGAGE,48800.0,Charged Off,debt_consolidation,True
14000,0.1153,36,B,Supervisor,RENT,70000.0,Charged Off,debt_consolidation,True
2000,0.1153,36,B,Manager,OWN,50000.0,Fully Paid,home_improvement,False
17550,0.1333,36,C,Manager,MORTGAGE,43000.0,Fully Paid,debt_consolidation,False
26225,0.1999,36,E,Driver,MORTGAGE,77210.28,Fully Paid,debt_consolidation,False
6000,0.1333,36,C,Paralegal,RENT,64200.0,Fully Paid,debt_consolidation,False
33450,0.1655,36,D,President,RENT,121952.0,Fully Paid,small_business,False
21000,0.0624,36,A,General Manager,RENT,67500.0,Fully Paid,debt_consolidation,False
10000,0.1855,60,E,Driver,MORTGAGE,35000.0,Charged Off,credit_card,True
22000,0.0532,36,A,Owner,MORTGAGE,75000.0,Fully Paid,debt_consolidation,False
6000,0.1153,36,B,Sales,MORTGAGE,42000.0,Charged Off,credit_card,True
20000,0.0917,36,B,Nurse,MORTGAGE,113000.0,Fully Paid,credit_card,False
9125,0.1099,36,B,Nurse,RENT,72000.0,Fully Paid,medical,False
9000,0.1153,36,B,General Manager,RENT,82000.0,Fully Paid,other,False
17075,0.1999,36,E,Accountant,RENT,50256.0,Charged Off,debt_consolidation,True
12050,0.1919,36,E,Teacher,OWN,80000.0,Charged Off,other,True
21000,0.1785999999999999,60,D,Driver,MORTGAGE,85000.0,Fully Paid,debt_consolidation,False
14000,0.1268999999999999,36,C,Manager,RENT,75000.0,Fully Paid,credit_card,False
12500,0.0532,36,A,Teacher,MORTGAGE,45000.0,Fully Paid,debt_consolidation,False
24000,0.1153,36,B,Sales Manager,MORTGAGE,150000.0,Fully Paid,credit_card,False
16000,0.1268999999999999,36,C,General Manager,MORTGAGE,70000.0,Charged Off,debt_consolidation,True
9600,0.1229,36,C,Attorney,MORTGAGE,110000.0,Fully Paid,credit_card,False
8500,0.1153,36,B,Driver,MORTGAGE,75000.0,Fully Paid,debt_consolidation,False
5000,0.0999,36,B,Teacher,RENT,85000.0,Fully Paid,major_purchase,False
12000,0.0789,36,A,Teacher,MORTGAGE,60000.0,Fully Paid,debt_consolidation,False
25000,0.1333,60,C,Accountant,MORTGAGE,65000.0,Fully Paid,debt_consolidation,False
10500,0.1268999999999999,36,C,Mechanic,RENT,41000.0,Fully Paid,debt_consolidation,False
14500,0.1399,36,C,Store Manager,OWN,39000.0,Charged Off,debt_consolidation,True
24000,0.0624,36,A,Owner,MORTGAGE,180000.0,Charged Off,debt_consolidation,True
14500,0.1268999999999999,36,C,Supervisor,RENT,36000.0,Charged Off,debt_consolidation,True
16000,0.0999,60,B,Manager,MORTGAGE,96000.0,Fully Paid,credit_card,False
35000,0.2299,60,F,Manager,RENT,105000.0,Fully Paid,home_improvement,False
10625,0.1229,36,C,Controller,RENT,125000.0,Fully Paid,debt_consolidation,False
20000,0.0689,36,A,General Manager,RENT,72000.0,Fully Paid,credit_card,False
30000,0.1333,36,C,Nurse,MORTGAGE,71897.0,Fully Paid,home_improvement,False
15925,0.2578,60,F,Administrative Assistant,MORTGAGE,51470.0,Fully Paid,debt_consolidation,False
8450,0.1655,36,D,Branch Manager,RENT,212000.0,Fully Paid,debt_consolidation,False
15000,0.0532,36,A,Office Manager,MORTGAGE,60000.0,Fully Paid,credit_card,False
6025,0.1655,36,D,Teacher,MORTGAGE,36000.0,Charged Off,debt_consolidation,True
9000,0.0818,36,B,Office Manager,RENT,48000.0,Fully Paid,debt_consolidation,False
15650,0.1699,36,D,Nurse,MORTGAGE,87500.0,Charged Off,credit_card,True
18000,0.1153,36,B,Vice President,MORTGAGE,175000.0,Fully Paid,debt_consolidation,False
6000,0.0999,36,B,Server,RENT,25000.0,Fully Paid,credit_card,False
35000,0.1919,60,E,Branch Manager,MORTGAGE,235000.0,Charged Off,debt_consolidation,True
12000,0.0917,36,B,Vice President,MORTGAGE,100000.0,Fully Paid,credit_card,False
7000,0.1099,36,B,Driver,MORTGAGE,50000.0,Fully Paid,debt_consolidation,False
5000,0.0789,36,A,Assistant Manager,MORTGAGE,40000.0,Fully Paid,credit_card,False
5000,0.1268999999999999,36,C,Teacher,MORTGAGE,70000.0,Fully Paid,major_purchase,False
3000,0.1268999999999999,36,C,Director,MORTGAGE,30000.0,Charged Off,debt_consolidation,True
16000,0.1229,36,C,Nurse,MORTGAGE,66000.0,Fully Paid,credit_card,False
5000,0.1099,36,B,Manager,RENT,54000.0,Fully Paid,credit_card,False
10500,0.1919,36,E,Teacher,MORTGAGE,45000.0,Fully Paid,debt_consolidation,False
7000,0.1099,36,B,Owner,MORTGAGE,52000.0,Fully Paid,debt_consolidation,False
8000,0.0917,36,B,Accountant,RENT,52000.0,Fully Paid,debt_consolidation,False
19200,0.1229,36,C,Attorney,RENT,100000.0,Charged Off,credit_card,True
5000,0.1561,36,D,Owner,MORTGAGE,60000.0,Fully Paid,small_business,False
12000,0.0532,36,A,Truck Driver,MORTGAGE,42000.0,Fully Paid,credit_card,False
6000,0.1153,36,B,Truck Driver,MORTGAGE,38000.0,Fully Paid,home_improvement,False
10025,0.1465,36,C,Teacher,OWN,29556.8,Charged Off,debt_consolidation,True
5500,0.0624,36,A,Teacher,MORTGAGE,91000.0,Fully Paid,debt_consolidation,False
14000,0.1399,36,C,Nurse,RENT,94640.0,Fully Paid,debt_consolidation,False
3000,0.1099,36,B,Teacher,MORTGAGE,50000.0,Fully Paid,vacation,False
18000,0.1561,36,D,Analyst,RENT,45000.0,Charged Off,credit_card,True
7000,0.1333,36,C,Driver,MORTGAGE,40000.0,Charged Off,debt_consolidation,True
15400,0.1399,60,C,Foreman,RENT,59600.0,Charged Off,debt_consolidation,True
7500,0.1465,36,C,Executive Assistant,RENT,40000.0,Fully Paid,debt_consolidation,False
20000,0.1999,60,E,Teacher,MORTGAGE,50000.0,Charged Off,debt_consolidation,True
11375,0.0532,36,A,Teacher,MORTGAGE,65000.0,Fully Paid,credit_card,False
5000,0.1099,36,B,Program Manager,RENT,62000.0,Fully Paid,home_improvement,False
11200,0.1229,36,C,Supervisor,MORTGAGE,125000.0,Fully Paid,medical,False
7200,0.0689,36,A,Owner,MORTGAGE,45000.0,Fully Paid,credit_card,False
6000,0.1268999999999999,36,C,Nurse,MORTGAGE,45000.0,Fully Paid,home_improvement,False
24000,0.1268999999999999,36,C,Nurse,RENT,112000.0,Charged Off,debt_consolidation,True
7200,0.0726,36,A,Analyst,RENT,50000.0,Fully Paid,debt_consolidation,False
7500,0.0726,36,A,Teacher,RENT,83000.0,Fully Paid,debt_consolidation,False
20400,0.1919,60,E,Electrician,MORTGAGE,58000.0,Charged Off,debt_consolidation,True
3000,0.1153,36,B,Executive Assistant,MORTGAGE,68000.0,Charged Off,credit_card,True
14400,0.1099,36,B,Paralegal,RENT,46200.0,Fully Paid,debt_consolidation,False
21600,0.1229,60,C,Supervisor,MORTGAGE,76900.0,Fully Paid,debt_consolidation,False
7000,0.0624,36,A,Accountant,MORTGAGE,120000.0,Fully Paid,car,False
35000,0.2198999999999999,60,F,Project Manager,RENT,126000.0,Charged Off,home_improvement,True
12000,0.1757,36,D,Nurse,MORTGAGE,54000.0,Fully Paid,debt_consolidation,False
15000,0.0689,36,A,Owner,MORTGAGE,152000.0,Fully Paid,debt_consolidation,False
8000,0.1655,36,D,Teacher,MORTGAGE,48500.0,Fully Paid,debt_consolidation,False
8000,0.1229,36,C,Police Officer,RENT,90000.0,Fully Paid,credit_card,False
15000,0.1333,36,C,Supervisor,OWN,101000.0,Fully Paid,debt_consolidation,False
2500,0.1333,36,C,Owner,RENT,28000.0,Fully Paid,debt_consolidation,False
25000,0.1825,60,E,Sales,OWN,85000.0,Fully Paid,debt_consolidation,False
24000,0.1229,60,C,Vice President,MORTGAGE,125000.0,Charged Off,debt_consolidation,True
28000,0.0789,36,A,Teacher,MORTGAGE,77000.0,Fully Paid,home_improvement,False
24000,0.0789,36,A,Driver,MORTGAGE,60000.0,Fully Paid,debt_consolidation,False
12600,0.2098999999999999,60,E,Supervisor,MORTGAGE,35000.0,Fully Paid,debt_consolidation,False
21450,0.1699,36,D,Teacher,RENT,59650.0,Fully Paid,debt_consolidation,False
9000,0.1229,36,C,Paralegal,MORTGAGE,52000.0,Fully Paid,debt_consolidation,False
10000,0.1268999999999999,36,C,Driver,RENT,62000.0,Charged Off,debt_consolidation,True
12000,0.1229,36,C,Administrative Assistant,RENT,49000.0,Charged Off,debt_consolidation,True
21600,0.1153,60,B,Director,MORTGAGE,125000.0,Fully Paid,debt_consolidation,False
14525,0.1465,36,C,Teacher,RENT,52000.0,Charged Off,debt_consolidation,True
21000,0.1099,36,B,Sales,MORTGAGE,106000.0,Fully Paid,debt_consolidation,False
30000,0.2098999999999999,60,E,Analyst,RENT,106000.0,Fully Paid,debt_consolidation,False
11000,0.0818,36,B,Manager,RENT,85000.0,Fully Paid,debt_consolidation,False
17500,0.0532,36,A,Operations Manager,MORTGAGE,170000.0,Fully Paid,debt_consolidation,False
16525,0.1785999999999999,60,D,Nurse,MORTGAGE,60000.0,Fully Paid,debt_consolidation,False
15000,0.0999,36,B,Nurse,OWN,75000.0,Fully Paid,debt_consolidation,False
15000,0.0624,36,A,Consultant,OWN,47000.0,Fully Paid,home_improvement,False
12425,0.1699,60,D,Teacher,MORTGAGE,58000.0,Fully Paid,debt_consolidation,False
30000,0.0917,36,B,Director,OWN,100000.0,Fully Paid,debt_consolidation,False
10000,0.1825,36,E,Driver,MORTGAGE,55000.0,Charged Off,debt_consolidation,True
10200,0.1561,36,D,Server,RENT,30000.0,Fully Paid,debt_consolidation,False
9600,0.1099,36,B,Teacher,RENT,52000.0,Fully Paid,major_purchase,False
9500,0.1268999999999999,36,C,Accountant,MORTGAGE,51400.0,Fully Paid,credit_card,False
16000,0.1333,36,C,Accountant,MORTGAGE,45000.0,Fully Paid,credit_card,False
20000,0.0789,60,A,Driver,OWN,70000.0,Fully Paid,credit_card,False
12000,0.0818,36,B,Manager,MORTGAGE,82000.0,Fully Paid,home_improvement,False
33000,0.1825,36,E,Manager,MORTGAGE,75000.0,Fully Paid,debt_consolidation,False
12000,0.1561,60,D,Manager,RENT,69000.0,Fully Paid,debt_consolidation,False
15000,0.1465,36,C,Nurse,RENT,125000.0,Fully Paid,debt_consolidation,False
9575,0.2098999999999999,36,E,Manager,OWN,86000.0,Charged Off,major_purchase,True
10200,0.1399,36,C,Nurse,MORTGAGE,56000.0,Charged Off,debt_consolidation,True
10000,0.0818,36,B,Sales,RENT,50000.0,Fully Paid,debt_consolidation,False
25000,0.1333,36,C,Teacher,OWN,60000.0,Fully Paid,credit_card,False
26000,0.1825,60,E,Accountant,MORTGAGE,65000.0,Fully Paid,debt_consolidation,False
28000,0.1855,60,E,Manager,RENT,87000.0,Charged Off,debt_consolidation,True
6000,0.0917,36,B,Teacher,MORTGAGE,58000.0,Fully Paid,debt_consolidation,False
13500,0.0818,36,B,Teacher,RENT,89851.25,Fully Paid,credit_card,False
9800,0.1229,36,C,Office Manager,MORTGAGE,70000.0,Charged Off,debt_consolidation,True
6000,0.1229,36,C,Attorney,MORTGAGE,95000.0,Fully Paid,debt_consolidation,False
12000,0.1099,36,B,Controller,MORTGAGE,98000.0,Fully Paid,credit_card,False
9000,0.0726,36,A,Administrative Assistant,RENT,33000.0,Fully Paid,debt_consolidation,False
30000,0.1229,60,C,Project Manager,MORTGAGE,140000.0,Fully Paid,home_improvement,False
12500,0.0789,36,A,Sales,MORTGAGE,70000.0,Fully Paid,debt_consolidation,False
18000,0.0999,60,B,Teacher,MORTGAGE,60000.0,Fully Paid,home_improvement,False
10000,0.0624,36,A,Office Manager,OWN,40000.0,Fully Paid,debt_consolidation,False
3600,0.1399,36,C,Account Manager,RENT,34000.0,Charged Off,debt_consolidation,True
12000,0.1268999999999999,36,C,Teacher,MORTGAGE,62100.0,Charged Off,home_improvement,True
21000,0.1153,60,B,Owner,MORTGAGE,300000.0,Charged Off,debt_consolidation,True
8000,0.1561,36,D,Driver,MORTGAGE,110000.0,Fully Paid,debt_consolidation,False
25000,0.1465,60,C,President,RENT,60000.0,Fully Paid,credit_card,False
10000,0.0726,36,A,Attorney,RENT,70000.0,Fully Paid,debt_consolidation,False
9000,0.0789,36,A,Manager,MORTGAGE,92000.0,Fully Paid,credit_card,False
19800,0.2677,60,G,Manager,OWN,55000.0,Fully Paid,debt_consolidation,False
3200,0.1699,36,D,Teacher,RENT,75000.0,Fully Paid,debt_consolidation,False
9600,0.1333,36,C,Operations Manager,MORTGAGE,59900.0,Charged Off,debt_consolidation,True
10000,0.1655,36,D,Supervisor,RENT,50000.0,Fully Paid,small_business,False
13000,0.1229,36,C,Sales Manager,OWN,140000.0,Fully Paid,debt_consolidation,False
24000,0.1399,60,C,Teacher,MORTGAGE,60000.0,Fully Paid,debt_consolidation,False
6000,0.1399,36,C,Teacher,MORTGAGE,54000.0,Charged Off,debt_consolidation,True
6500,0.0917,36,B,Attorney,RENT,160000.0,Fully Paid,credit_card,False
35000,0.1855,60,E,Director,RENT,218000.0,Fully Paid,car,False
25000,0.1399,36,C,Driver,RENT,89000.0,Charged Off,credit_card,True
3000,0.0689,36,A,Sales,RENT,95000.0,Fully Paid,debt_consolidation,False
14400,0.1268999999999999,36,C,Operations Manager,RENT,78000.0,Fully Paid,debt_consolidation,False
